DateTime,AddedIPs,RemovedIPs
1557318123,1,8
1557318722,5,0
1557319324,2,2
1557320522,0,9
1557321123,1,0
1557321722,1,0
1557322922,4,4
1557323522,0,2
1557324124,8,0
1557324723,2,2
1557325322,27,0
1557325923,40,1
1557326522,4,0
1557327724,2,2
1557328323,2,0
1557328923,3,1
1557329523,4,0
1557330123,0,1
1557332523,5,6
1557333722,1,7
1557334322,1,0
1557334923,3,7
1557336123,3,3
1557336723,2,0
1557337323,3,4
1557339124,1,8
1557339723,17,0
1557340323,24,0
1557340923,1,3
1557342123,25,0
1557343323,4,2
1557343924,4,9
1557344522,2,4
1557345123,2,0
1557346923,7,12
1557348123,5,0
1557349322,2,9
1557350523,6,3
1557351723,0,4
1557352922,2,5
1557355323,37,6
1557355922,27,0
1557356522,26,0
1557357723,4,2
1557358922,2,4
1557359522,2,2
1557360722,3,1
1557361922,4,2
1557362523,1,0
1557363123,3,1
1557363723,15,1
1557364923,5,0
1557366123,9,5
1557366722,1,2
1557367323,5,5
1557367923,4,0
1557368523,1,6
1557369123,1,0
1557369722,5,0
1557370924,35,7
1557371523,2,8
1557372123,11,0
1557373322,2,2
1557374523,5,6
1557375723,9,6
1557376923,2,2
1557378123,7,7
1557379323,14,7
1557379923,5,0
1557380522,8,18
1557381123,7,3
1557382923,0,6
1557384123,1,8
1557385323,30,0
1557385922,8,3
1557386523,2,5
1557388923,13,19
1557389525,9,2
1557390125,4,0
1557391323,1,7
1557391922,11,10
1557392523,3,5
1557393724,4,0
1557394924,5,1
1557396123,0,4
1557396723,2,5
1557397322,6,1
1557397922,45,0
1557398523,2,9
1557399723,8,0
1557400324,8,7
1557400923,5,5
1557401523,3,0
1557402122,2,0
1557403322,5,2
1557404522,2,15
1557405123,5,0
1557405723,9,0
1557406323,3,0
1557407523,3,6
1557408123,3,2
1557408723,9,4
1557409323,6,2
1557410523,4,4
1557411723,35,0
1557412923,1,7
1557414123,28,0
1557415322,3,3
1557416523,1,0
1557417122,3,120
1557417722,3,53
1557418323,4,3
1557418922,3,0
1557419523,5,57
1557420123,3,1
1557421322,5,2
1557421922,4,0
1557422523,3,2
1557424923,5,2
1557426123,4,11
1557427322,6,6
1557427923,4,5
1557428523,3,0
1557429722,3,4
1557430323,12,0
1557430922,4,0
1557432123,21,9
1557433322,3,1
1557433923,3,2
1557434522,4,0
1557435123,1,5
1557435723,4,0
1557436923,0,46
1557437522,2,0
1557438122,2,0
1557439323,11,5
1557439923,2,0
1557440522,28,0
1557442322,2,17
1557442922,3,2
1557444122,2,0
1557444723,4,2
1557445323,1,1
1557446524,1,0
1557447722,10,5
1557448323,5,0
1557448922,4,0
1557450123,1,5
1557451323,6,0
1557452523,0,10
1557453723,8,48
1557454323,3,0
1557454924,19,6
1557455522,6,3
1557456123,2,4
1557457323,1,0
1557457922,0,2
1557458524,1,9
1557459723,4,6
1557460923,5,9
1557462122,4,12
1557463323,4,3
1557463922,2,7
1557464522,1,2
1557465124,6,0
1557465722,1,3
1557466323,1,0
1557466923,2,0
1557468122,3,3
1557468723,5,0
1557469322,6,0
1557469924,1,3
1557470523,3,6
1557471723,3,23
1557472922,1,5
1557474122,2,9
1557474723,34,0
1557475923,4,2
1557476523,1,4
1557477723,2,7
1557478323,5,0
1557478923,1,0
1557479522,1,7
1557480122,1,0
1557480722,2,3
1557481323,20,0
1557481922,1,3
1557482523,1,0
1557483723,9,1
