DateTime,AddedIPs,RemovedIPs
1557353253,11,99
1557353973,6,75
1557355728,15,25
1557356134,20,181
1557356852,4,29
1557357643,7,10
1557358054,20,126
1557359193,10,69
1557359538,20,13
1557360093,15,55
1557360693,7,74
1557362265,15,27840
1557362909,27968,63
1557364123,20,9
1557364534,13,114
1557365493,14,77
1557366012,6,6
1557366213,4,39
1557366933,4,33
1557367957,25,93
1557368613,6,64
1557369333,5,79
1557369849,11,0
1557370053,7,32
1557370773,3,69
1557371802,23,87
1557372453,2,22
1557373172,9,70
1557373694,15,9
1557373893,10,21
1557374613,6,41
1557375640,33,76
1557376292,8,28
1557377013,10,68
1557377547,13,6
1557377733,12,5
1557378453,9,56
1557379174,8,62
1557379452,14,10
1557379893,8,13
1557380613,14,80
1557381389,23,25
1557382053,8,76
1557382773,3,42
1557383290,14,11
1557383972,14,98
1557384693,5,53
1557385225,18,17
1557385470,8,62
1557386134,8,13
1557386853,9,64
1557387136,9,13
1557387573,6,22
1557388294,6,8
1557389321,17,20
1557389973,7,13
1557390693,6,5
1557391213,10,13
1557391413,6,16
1557392187,18,4
1557392852,9,9
1557393133,7,13
1557393573,8,9
1557394293,10,5
1557395071,20,17
1557395733,2,6
1557396452,9,9
1557396980,21,6
1557397173,5,9
1557397893,12,10
1557398612,7,9
1557398893,10,0
1557399332,9,5
1557400053,5,11
1557400830,20,17
1557401973,15,12
1557402758,16,23
1557403412,6,7
1557404133,22,10
1557404654,19,11
1557404852,5,10
1557405367,20,110
1557405573,32,13
1557406292,7,7
1557406570,9,12
1557406816,4,0
1557407013,8,4
1557407733,9,16
1557408660,18,37
1557409173,10,18
1557409893,7,12
1557410674,22,23
1557411332,7,8
1557412053,2,6
1557413013,11,13
1557413732,4,11
1557414511,28,32
1557415173,9,5
1557415893,8,9
1557416406,13,13
1557416613,8,9
1557417333,6,8
1557418052,9,7
1557418580,18,14
1557418773,8,8
1557419493,9,7
1557420212,8,8
1557420491,21,0
1557420933,10,7
1557421452,3,1
1557421652,5,6
1557422443,21,3
1557423092,2,6
1557423812,36,4
1557424326,16,12
1557424533,12,8
1557425253,13,9
1557425973,7,6
1557426492,16,15
1557426693,7,7
1557427412,7,9
1557428132,17,12
1557428416,8,3
1557428852,13,4
1557429131,1,0
1557429573,10,7
1557430353,27,18
1557431012,12,9
1557431732,15,14
1557432256,9,9
1557432693,15,9
1557433413,5,8
1557434190,15,10
1557434853,7,4
1557436125,18,27
1557436772,8,7
1557437493,26,36
1557438013,13,13
1557438212,7,5
1557438933,6,7
1557439652,4,7
1557439935,10,5
1557440373,6,10
1557442607,19,19
1557443013,28,25
1557443732,6,7
1557444513,16,22
1557445172,7,3
1557445893,5,9
1557446433,11,7
1557446612,2,14
1557447333,8,10
1557448054,3,5
1557448338,10,13
1557448774,69,1039
1557449493,9,8
1557450277,13,11
1557450732,4,0
1557450933,5,7
1557451653,5,9
1557452175,13,9
1557452372,10,6
1557454122,49,10
1557454773,10,7
1557455493,11,2
1557456014,10,34
1557456212,17,7
1557456933,13,2
1557457652,6,4
1557458184,14,12
1557458613,26,8
1557459333,13,6
1557460122,26,18
1557460772,3,7
1557461493,7,13
1557462023,12,0
1557462213,6,9
1557462933,3,10
1557463653,13,14
1557463932,9,14
1557464853,15,13
1557465370,1,0
1557465573,9,9
1557465855,5,13
1557466772,16,15
1557467492,7,17
1557467770,6,17
1557468213,10,12
1557468932,12,5
1557469711,18,20
1557470373,7,7
1557471093,16,4
1557471655,2,0
1557472053,14,11
1557472826,10,8
1557473557,12,18
1557474213,1,8
1557474932,8,6
1557475457,5,0
1557475652,3,5
1557476373,13,6
1557477092,13,5
1557477378,10,6
1557477812,13,6
1557478533,6,15
1557479313,27,16
1557480024,8,8
1557481236,57,23
1557481892,12,8
1557482613,7,6
1557483137,4,8
1557483333,5,9
1557484053,5,7
